"sector","occuptional  (SSYK 2012)","sex","level of education","2014","2015","2016","2017","2018"
"0 all sectors","135 Real estate and head of administration manager","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","135 Real estate and head of administration manager","women","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","135 Real estate and head of administration manager","women","upper secondary education 3 years (ISCED97 3A)",..,..,..,..,..
"0 all sectors","135 Real estate and head of administration manager","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","135 Real estate and head of administration manager","women","post-secondary education 3 years or more (ISCED97 5A)",..,52100,..,66700,65100
"0 all sectors","135 Real estate and head of administration manager","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","135 Real estate and head of administration manager","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","136 Production managers in construction and mining","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","136 Production managers in construction and mining","men","primary and secondary education 9-10 years (ISCED97 2)",47500,45900,32400,34500,54500
"0 all sectors","136 Production managers in construction and mining","men","upper secondary education, 2 years or less (ISCED97 3C)",41900,42800,44000,49900,50500
"0 all sectors","136 Production managers in construction and mining","men","upper secondary education 3 years (ISCED97 3A)",47000,48000,44900,44700,45000
"0 all sectors","136 Production managers in construction and mining","men","post-secondary education, less than 3 years (ISCED97 4+5B)",53400,54600,53200,55600,58300
"0 all sectors","136 Production managers in construction and mining","men","post-secondary education 3 years or more (ISCED97 5A)",..,59600,65700,63700,68600
"0 all sectors","136 Production managers in construction and mining","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","136 Production managers in construction and mining","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","136 Production managers in construction and mining","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","136 Production managers in construction and mining","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","136 Production managers in construction and mining","women","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","136 Production managers in construction and mining","women","upper secondary education 3 years (ISCED97 3A)",..,..,..,47500,..
"0 all sectors","136 Production managers in construction and mining","women","post-secondary education, less than 3 years (ISCED97 4+5B)",51900,50700,52200,55200,57100
"0 all sectors","136 Production managers in construction and mining","women","post-secondary education 3 years or more (ISCED97 5A)",55300,56100,55800,59300,60000
"0 all sectors","136 Production managers in construction and mining","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","136 Production managers in construction and mining","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","137 Production managers in manufacturing","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","137 Production managers in manufacturing","men","primary and secondary education 9-10 years (ISCED97 2)",38200,39800,38900,40700,44100
"0 all sectors","137 Production managers in manufacturing","men","upper secondary education, 2 years or less (ISCED97 3C)",42700,41600,41400,42900,47300
"0 all sectors","137 Production managers in manufacturing","men","upper secondary education 3 years (ISCED97 3A)",41900,42000,41000,46900,46200
"0 all sectors","137 Production managers in manufacturing","men","post-secondary education, less than 3 years (ISCED97 4+5B)",49000,49300,49500,51700,54100
"0 all sectors","137 Production managers in manufacturing","men","post-secondary education 3 years or more (ISCED97 5A)",61000,59300,57500,59600,60800
"0 all sectors","137 Production managers in manufacturing","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","137 Production managers in manufacturing","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","137 Production managers in manufacturing","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","137 Production managers in manufacturing","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","137 Production managers in manufacturing","women","upper secondary education, 2 years or less (ISCED97 3C)",..,36500,38600,41400,28800
"0 all sectors","137 Production managers in manufacturing","women","upper secondary education 3 years (ISCED97 3A)",..,38700,39800,39300,38900
"0 all sectors","137 Production managers in manufacturing","women","post-secondary education, less than 3 years (ISCED97 4+5B)",47900,45000,45500,50900,52100
"0 all sectors","137 Production managers in manufacturing","women","post-secondary education 3 years or more (ISCED97 5A)",48200,50000,53100,51900,57100
"0 all sectors","137 Production managers in manufacturing","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","137 Production managers in manufacturing","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","men","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","men","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","men","upper secondary education 3 years (ISCED97 3A)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","men","post-secondary education 3 years or more (ISCED97 5A)",51500,51400,51500,54000,56900
"0 all sectors","138 Forestry and agricultural production managers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","women","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","women","upper secondary education 3 years (ISCED97 3A)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","138 Forestry and agricultural production managers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","141 Primary and secondary schools and adult education managers","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","141 Primary and secondary schools and adult education managers","men","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","141 Primary and secondary schools and adult education managers","men","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","141 Primary and secondary schools and adult education managers","men","upper secondary education 3 years (ISCED97 3A)",..,..,..,..,..
"0 all sectors","141 Primary and secondary schools and adult education managers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",44400,46000,49000,49400,51400
"0 all sectors","141 Primary and secondary schools and adult education managers","men","post-secondary education 3 years or more (ISCED97 5A)",45300,46600,47900,49800,52000
"0 all sectors","141 Primary and secondary schools and adult education managers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
