"region","sector","occuptional  (SSYK 2012)","sex","2014","2015","2016","2017","2018","2019","2020"
"SE11 Stockholm","0 all sectors","833 Heavy truck and bus drivers","women",1200,1300,1100,..,910,890,950
"SE11 Stockholm","0 all sectors","834 Mobile plant operators","men",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","834 Mobile plant operators","women",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","835 Ships deck crews and related workers","men",..,..,160,..,..,..,..
"SE11 Stockholm","0 all sectors","835 Ships deck crews and related workers","women",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","911 Cleaners and helpers","men",6800,7300,8100,7900,8200,8900,7400
"SE11 Stockholm","0 all sectors","911 Cleaners and helpers","women",12400,13200,11900,19000,20000,18200,18100
"SE11 Stockholm","0 all sectors","912 Washers, window cleaners and other cleaning workers","men",..,700,640,..,920,660,..
"SE11 Stockholm","0 all sectors","912 Washers, window cleaners and other cleaning workers","women",..,..,190,170,..,200,..
"SE11 Stockholm","0 all sectors","921 Berry pickers and planters","men",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","921 Berry pickers and planters","women",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","931 Construction labourers","men",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","931 Construction labourers","women",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","932 Manufacturing labourers","men",1600,..,..,1000,1400,..,..
"SE11 Stockholm","0 all sectors","932 Manufacturing labourers","women",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","933 Dockers and ground personnel","men",1300,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","933 Dockers and ground personnel","women",..,..,..,..,410,410,260
"SE11 Stockholm","0 all sectors","941 Fast-food workers, food preparation assistants","men",..,..,..,..,..,17600,..
"SE11 Stockholm","0 all sectors","941 Fast-food workers, food preparation assistants","women",12300,13800,14200,13100,..,20100,..
"SE11 Stockholm","0 all sectors","952 Street and market vendors","men",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","952 Street and market vendors","women",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","961 Recycling collectors","men",1400,1300,1400,1800,..,..,..
"SE11 Stockholm","0 all sectors","961 Recycling collectors","women",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","962 Newspaper distributors, janitors and other service workers","men",4100,5100,5400,4500,5800,5700,4400
"SE11 Stockholm","0 all sectors","962 Newspaper distributors, janitors and other service workers","women",1900,2000,1900,1800,2100,2000,..
"SE11 Stockholm","0 all sectors","0001 Other professions","men",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","0001 Other professions","women",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","0002 occupations unidentifiable","men",..,..,..,..,..,..,..
"SE11 Stockholm","0 all sectors","0002 occupations unidentifiable","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","011 Commissioned armed forces officers","men",130,200,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","011 Commissioned armed forces officers","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","021 Non-commissioned armed forces officers","men",190,100,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","021 Non-commissioned armed forces officers","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","031 Armed forces occupations, other ranks","men",560,440,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","031 Armed forces occupations, other ranks","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","111 Legislators and senior officials","men",280,290,290,230,150,..,150
"SE12 East-Central Sweden","0 all sectors","111 Legislators and senior officials","women",240,230,250,230,170,140,..
"SE12 East-Central Sweden","0 all sectors","112 Managing directors and chief executives","men",2000,3000,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","112 Managing directors and chief executives","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","121 Finance managers","men",660,..,600,690,730,..,620
"SE12 East-Central Sweden","0 all sectors","121 Finance managers","women",800,..,850,890,940,..,990
"SE12 East-Central Sweden","0 all sectors","122 Human resource managers","men",..,..,260,..,180,210,170
"SE12 East-Central Sweden","0 all sectors","122 Human resource managers","women",530,430,360,450,520,..,450
"SE12 East-Central Sweden","0 all sectors","123 Administration and planning managers","men",870,910,690,630,590,590,740
"SE12 East-Central Sweden","0 all sectors","123 Administration and planning managers","women",540,570,590,560,550,540,570
"SE12 East-Central Sweden","0 all sectors","124 Information, communication and public relations managers","men",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","124 Information, communication and public relations managers","women",150,150,130,140,160,190,190
"SE12 East-Central Sweden","0 all sectors","125 Sales and marketing managers","men",2000,2000,2300,2800,3000,..,..
"SE12 East-Central Sweden","0 all sectors","125 Sales and marketing managers","women",620,510,600,640,..,730,..
"SE12 East-Central Sweden","0 all sectors","129 Administration and service managers not elsewhere classified","men",1000,1100,1200,1100,1300,1300,..
"SE12 East-Central Sweden","0 all sectors","129 Administration and service managers not elsewhere classified","women",660,..,..,..,..,1100,1300
"SE12 East-Central Sweden","0 all sectors","131 Information and communications technology service managers","men",510,720,750,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","131 Information and communications technology service managers","women",140,..,..,180,160,240,220
"SE12 East-Central Sweden","0 all sectors","132 Supply, logistics and transport managers","men",650,..,520,670,..,..,690
"SE12 East-Central Sweden","0 all sectors","132 Supply, logistics and transport managers","women",200,..,..,..,..,190,190
"SE12 East-Central Sweden","0 all sectors","133 Research and development managers","men",390,440,520,640,610,460,..
"SE12 East-Central Sweden","0 all sectors","133 Research and development managers","women",160,180,230,230,..,230,250
"SE12 East-Central Sweden","0 all sectors","134 Architectural and engineering managers","men",730,870,880,1000,1200,1200,1100
"SE12 East-Central Sweden","0 all sectors","134 Architectural and engineering managers","women",210,230,280,310,350,470,420
"SE12 East-Central Sweden","0 all sectors","135 Real estate and head of administration manager","men",250,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","135 Real estate and head of administration manager","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","136 Production managers in construction and mining","men",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","136 Production managers in construction and mining","women",..,..,..,170,..,..,120
"SE12 East-Central Sweden","0 all sectors","137 Production managers in manufacturing","men",2300,2200,2000,2100,2000,2200,..
"SE12 East-Central Sweden","0 all sectors","137 Production managers in manufacturing","women",..,..,250,..,..,340,350
"SE12 East-Central Sweden","0 all sectors","138 Forestry and agricultural production managers","men",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","138 Forestry and agricultural production managers","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","141 Primary and secondary schools and adult education managers","men",500,580,530,610,510,520,490
"SE12 East-Central Sweden","0 all sectors","141 Primary and secondary schools and adult education managers","women",820,940,1100,1200,1200,1400,1400
"SE12 East-Central Sweden","0 all sectors","142 Preschool managers","men",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","142 Preschool managers","women",..,..,..,870,660,..,..
"SE12 East-Central Sweden","0 all sectors","149 Education managers not elsewhere classified","men",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","149 Education managers not elsewhere classified","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","151 Health care managers","men",360,370,470,470,430,440,500
"SE12 East-Central Sweden","0 all sectors","151 Health care managers","women",1200,1300,1400,1500,1600,1600,1700
"SE12 East-Central Sweden","0 all sectors","152 Managers in social and curative care","men",..,..,..,..,220,180,170
"SE12 East-Central Sweden","0 all sectors","152 Managers in social and curative care","women",510,490,540,610,550,530,580
"SE12 East-Central Sweden","0 all sectors","153 Elderly care managers","men",180,180,170,190,220,210,250
"SE12 East-Central Sweden","0 all sectors","153 Elderly care managers","women",1200,1200,1200,1200,1300,1300,1300
"SE12 East-Central Sweden","0 all sectors","154 Managers and leaders within religious bodies","men",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","154 Managers and leaders within religious bodies","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","159 Other social services managers","men",1300,1200,1400,1200,1300,1300,1300
"SE12 East-Central Sweden","0 all sectors","159 Other social services managers","women",1100,1100,1300,1300,1300,1400,1500
"SE12 East-Central Sweden","0 all sectors","161 Financial and insurance managers","men",230,310,..,160,..,..,..
"SE12 East-Central Sweden","0 all sectors","161 Financial and insurance managers","women",200,190,180,160,180,190,210
"SE12 East-Central Sweden","0 all sectors","171 Hotel and conference managers","men",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","171 Hotel and conference managers","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","172 Restaurant managers","men",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","172 Restaurant managers","women",..,..,190,140,..,210,180
"SE12 East-Central Sweden","0 all sectors","173 Retail and wholesale trade managers","men",..,..,..,..,260,..,260
"SE12 East-Central Sweden","0 all sectors","173 Retail and wholesale trade managers","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","174 Sports, leisure and wellness managers","men",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","174 Sports, leisure and wellness managers","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","179 Other services managers not elsewhere classified","men",370,..,..,..,650,..,..
"SE12 East-Central Sweden","0 all sectors","179 Other services managers not elsewhere classified","women",170,220,210,240,300,260,240
"SE12 East-Central Sweden","0 all sectors","211 Physicists and chemists","men",970,1000,920,1100,990,1100,970
"SE12 East-Central Sweden","0 all sectors","211 Physicists and chemists","women",530,590,530,580,590,610,670
"SE12 East-Central Sweden","0 all sectors","212 Mathematicians, actuaries and statisticians","men",140,140,160,170,170,170,170
"SE12 East-Central Sweden","0 all sectors","212 Mathematicians, actuaries and statisticians","women",120,120,140,150,160,170,180
"SE12 East-Central Sweden","0 all sectors","213 Biologists, pharmacologists and specialists in agriculture and forestry","men",750,640,750,550,590,530,600
"SE12 East-Central Sweden","0 all sectors","213 Biologists, pharmacologists and specialists in agriculture and forestry","women",580,560,580,530,570,490,580
"SE12 East-Central Sweden","0 all sectors","214 Engineering professionals","men",11500,10900,12600,13700,14600,13100,12100
"SE12 East-Central Sweden","0 all sectors","214 Engineering professionals","women",3000,2800,3000,3900,3800,4100,3700
"SE12 East-Central Sweden","0 all sectors","216 Architects and surveyors","men",450,460,510,520,450,440,420
"SE12 East-Central Sweden","0 all sectors","216 Architects and surveyors","women",450,500,540,600,..,..,560
"SE12 East-Central Sweden","0 all sectors","217 Designers","men",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","217 Designers","women",..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","218 Specialists within environmental and health protection","men",410,520,490,460,470,470,500
"SE12 East-Central Sweden","0 all sectors","218 Specialists within environmental and health protection","women",650,590,620,730,780,850,870
"SE12 East-Central Sweden","0 all sectors","221 Medical doctors","men",3700,3400,3500,3600,3400,3500,3500
"SE12 East-Central Sweden","0 all sectors","221 Medical doctors","women",3300,3500,3100,3500,3300,3400,3500
"SE12 East-Central Sweden","0 all sectors","222 Nursing professionals","men",1800,2000,1900,2000,2000,1900,1900
"SE12 East-Central Sweden","0 all sectors","222 Nursing professionals","women",12800,12400,12600,12800,12900,12500,12600
"SE12 East-Central Sweden","0 all sectors","223 Nursing professionals (cont.)","men",240,280,250,260,340,320,320
"SE12 East-Central Sweden","0 all sectors","223 Nursing professionals (cont.)","women",3000,3300,3400,3200,3300,3400,3500
"SE12 East-Central Sweden","0 all sectors","224 Psychologists and psychotherapists","men",320,..,310,330,320,330,350
"SE12 East-Central Sweden","0 all sectors","224 Psychologists and psychotherapists","women",..,980,930,1000,1100,1100,1200
"SE12 East-Central Sweden","0 all sectors","225 Veterinarians","men",..,..,..,..,..,160,140
"SE12 East-Central Sweden","0 all sectors","225 Veterinarians","women",370,430,400,400,490,470,390
"SE12 East-Central Sweden","0 all sectors","226 Dentists","men",320,280,250,220,300,..,..
"SE12 East-Central Sweden","0 all sectors","226 Dentists","women",..,..,430,460,..,..,..
"SE12 East-Central Sweden","0 all sectors","227 Naprapaths, physiotherapists, occupational therapists","men",..,..,..,580,500,520,540
"SE12 East-Central Sweden","0 all sectors","227 Naprapaths, physiotherapists, occupational therapists","women",2600,2700,2600,2700,2600,2900,2700
"SE12 East-Central Sweden","0 all sectors","228 Specialists in health care not elsewhere classified","men",140,..,180,190,210,220,240
