"region","sector","occupational group (SSYK)","sex","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"SE11 Stockholm","0 all sectors","933 Transport labourers and freight handlers","men",2400,..,1400,2000,3100,3300,2400,2700,3300,2200,2100
"SE11 Stockholm","0 all sectors","933 Transport labourers and freight handlers","women",..,160,130,190,260,340,310,360,430,370,510
"SE12 East-Central Sweden","0 all sectors","011 Armed forces","men",1500,1400,1300,1200,1200,1200,1300,1400,1600,1700,1700
"SE12 East-Central Sweden","0 all sectors","011 Armed forces","women",..,..,..,..,..,..,..,120,150,170,140
"SE12 East-Central Sweden","0 all sectors","111 Legislators and senior government officials","men",..,..,..,..,..,290,290,270,260,250,250
"SE12 East-Central Sweden","0 all sectors","111 Legislators and senior government officials","women",..,..,..,..,..,170,170,170,180,190,190
"SE12 East-Central Sweden","0 all sectors","112 Senior officials of special-interest organisations","men",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","112 Senior officials of special-interest organisations","women",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","121 Directors and chief executives","men",2300,1800,1700,1900,2200,1800,1500,1400,1100,..,..
"SE12 East-Central Sweden","0 all sectors","121 Directors and chief executives","women",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","122 Production and operations managers","men",4700,5600,5800,6000,6200,7000,6100,6000,5900,6400,6800
"SE12 East-Central Sweden","0 all sectors","122 Production and operations managers","women",2500,2800,2800,2800,2900,4500,4900,4600,5400,5400,5600
"SE12 East-Central Sweden","0 all sectors","123 Other specialist managers","men",5200,5700,5600,5700,6400,5600,5600,6000,6100,5200,5800
"SE12 East-Central Sweden","0 all sectors","123 Other specialist managers","women",1800,1900,1800,2200,2500,2200,2000,2200,2000,2100,2300
"SE12 East-Central Sweden","0 all sectors","124 Foreman","men",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","124 Foreman","women",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","131 Managers of small enterprises","men",6100,6100,6500,7000,7200,5600,5000,4600,5300,5600,4800
"SE12 East-Central Sweden","0 all sectors","131 Managers of small enterprises","women",2500,3100,3400,3200,3100,2000,..,2000,..,2800,..
"SE12 East-Central Sweden","0 all sectors","211 Physicists, chemists and related professionals","men",1000,1100,1100,1100,1100,1100,1100,1000,1100,1100,990
"SE12 East-Central Sweden","0 all sectors","211 Physicists, chemists and related professionals","women",670,440,410,500,560,550,540,530,550,560,600
"SE12 East-Central Sweden","0 all sectors","212 Mathematicians and statisticians","men",..,..,240,260,280,200,220,170,150,130,140
"SE12 East-Central Sweden","0 all sectors","212 Mathematicians and statisticians","women",..,130,..,130,130,130,150,120,110,120,130
"SE12 East-Central Sweden","0 all sectors","213 Computing professionals","men",5400,5100,7000,5700,5500,..,6600,7900,8500,9100,9200
"SE12 East-Central Sweden","0 all sectors","213 Computing professionals","women",1700,1300,1400,1300,1600,1500,1700,1900,1700,2200,2100
"SE12 East-Central Sweden","0 all sectors","214 Architects, engineers and related professionals","men",7400,7800,7100,8500,8500,9600,9500,9100,9200,9800,9700
"SE12 East-Central Sweden","0 all sectors","214 Architects, engineers and related professionals","women",..,..,1300,1800,1800,2200,2200,2300,2600,2900,2900
"SE12 East-Central Sweden","0 all sectors","221 Life science professionals","men",410,430,..,370,320,340,370,340,430,430,430
"SE12 East-Central Sweden","0 all sectors","221 Life science professionals","women",260,280,..,270,290,330,360,360,..,380,500
"SE12 East-Central Sweden","0 all sectors","222 Health professionals (except nursing)","men",3800,3900,4000,4100,3600,3400,3800,3800,3800,3400,3400
"SE12 East-Central Sweden","0 all sectors","222 Health professionals (except nursing)","women",3200,3200,3400,3500,3400,3500,3400,3600,3800,4000,4000
"SE12 East-Central Sweden","0 all sectors","223 Nursing and midwifery professionals","men",540,400,350,380,390,470,480,610,470,520,570
"SE12 East-Central Sweden","0 all sectors","223 Nursing and midwifery professionals","women",5900,4300,4500,4600,4200,3800,3900,4000,4100,4300,4400
"SE12 East-Central Sweden","0 all sectors","231 College, university and higher education teaching professionals","men",4200,4100,4000,3800,3800,3800,3900,4000,4100,4100,4200
"SE12 East-Central Sweden","0 all sectors","231 College, university and higher education teaching professionals","women",2900,3100,3100,3000,3100,3200,3300,3400,3500,3500,3400
"SE12 East-Central Sweden","0 all sectors","232 Secondary education teaching professionals","men",4600,4500,4600,4400,4500,4300,4300,4100,3600,3400,4000
"SE12 East-Central Sweden","0 all sectors","232 Secondary education teaching professionals","women",5000,4800,4900,4900,5000,4900,4900,4900,4300,4100,4500
"SE12 East-Central Sweden","0 all sectors","233 Primary education teaching professionals","men",3400,3300,3200,3300,3100,2800,2600,2700,2600,2800,2800
"SE12 East-Central Sweden","0 all sectors","233 Primary education teaching professionals","women",10600,10600,10400,10400,10400,9700,9400,9700,9600,9900,9600
"SE12 East-Central Sweden","0 all sectors","234 Special education teaching professionals","men",..,500,450,440,420,310,280,260,..,200,170
"SE12 East-Central Sweden","0 all sectors","234 Special education teaching professionals","women",1800,2100,1900,1900,2000,1200,1100,1100,1000,960,900
"SE12 East-Central Sweden","0 all sectors","235 Other teaching professionals","men",..,590,730,620,480,800,910,790,860,910,1000
"SE12 East-Central Sweden","0 all sectors","235 Other teaching professionals","women",..,920,..,780,820,1900,2100,2200,2300,2200,2200
"SE12 East-Central Sweden","0 all sectors","241 Business professionals","men",4200,3700,4200,5300,4600,4200,3900,3600,4000,4700,4900
"SE12 East-Central Sweden","0 all sectors","241 Business professionals","women",5100,4200,4600,4600,5200,5500,5800,6300,6700,6000,6900
"SE12 East-Central Sweden","0 all sectors","242 Legal professionals","men",590,..,500,470,..,620,660,690,640,..,..
"SE12 East-Central Sweden","0 all sectors","242 Legal professionals","women",460,500,..,..,..,760,770,870,810,690,860
"SE12 East-Central Sweden","0 all sectors","243 Archivists, librarians and related information professionals","men",400,340,270,..,330,..,..,310,330,330,350
"SE12 East-Central Sweden","0 all sectors","243 Archivists, librarians and related information professionals","women",980,890,840,950,880,930,850,890,970,980,970
"SE12 East-Central Sweden","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","men",..,320,300,250,220,180,160,220,200,240,..
"SE12 East-Central Sweden","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","women",180,300,360,260,310,290,360,420,..,420,..
"SE12 East-Central Sweden","0 all sectors","245 Writers and creative or performing artists","men",1500,1300,1000,1200,..,1400,1300,1300,1500,1700,1700
"SE12 East-Central Sweden","0 all sectors","245 Writers and creative or performing artists","women",1400,1200,1500,1400,..,1700,1700,1600,1900,2000,2100
"SE12 East-Central Sweden","0 all sectors","246 Religious professionals","men",370,390,400,340,340,350,330,320,390,350,280
"SE12 East-Central Sweden","0 all sectors","246 Religious professionals","women",250,250,260,270,290,270,280,270,280,280,280
"SE12 East-Central Sweden","0 all sectors","247 Public service administrative professionals","men",2500,2700,2700,2900,3100,2300,2600,2500,2500,2600,2700
"SE12 East-Central Sweden","0 all sectors","247 Public service administrative professionals","women",3400,3900,4000,4200,4700,4000,4300,4300,4500,4700,5200
"SE12 East-Central Sweden","0 all sectors","248 Administrative professionals of special-interest organisations","men",490,..,430,450,480,390,..,420,..,..,..
"SE12 East-Central Sweden","0 all sectors","248 Administrative professionals of special-interest organisations","women",310,..,390,390,380,340,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","249 Psychologists, social work and related professionals","men",1200,960,970,1100,1100,1100,990,1000,1000,1000,1100
"SE12 East-Central Sweden","0 all sectors","249 Psychologists, social work and related professionals","women",4000,3800,3900,4300,4400,4200,4200,4400,4800,4900,5400
"SE12 East-Central Sweden","0 all sectors","311 Physical and engineering science technicians","men",17300,17500,18600,16900,17700,16700,15700,16500,15600,15800,19500
"SE12 East-Central Sweden","0 all sectors","311 Physical and engineering science technicians","women",3100,3300,3700,3600,4100,3600,3300,3500,3600,3500,3500
"SE12 East-Central Sweden","0 all sectors","312 Computer associate professionals","men",3000,2900,3000,3600,3500,3700,3100,4200,3400,3100,3900
"SE12 East-Central Sweden","0 all sectors","312 Computer associate professionals","women",..,..,..,..,550,610,620,1000,630,570,..
"SE12 East-Central Sweden","0 all sectors","313 Optical and electronic equipment operators","men",680,..,..,..,600,460,460,510,..,730,..
"SE12 East-Central Sweden","0 all sectors","313 Optical and electronic equipment operators","women",180,..,..,..,..,180,260,250,..,..,..
"SE12 East-Central Sweden","0 all sectors","314 Ship and aircraft controllers and technicians","men",850,..,..,..,..,..,..,..,..,110,140
"SE12 East-Central Sweden","0 all sectors","314 Ship and aircraft controllers and technicians","women",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","315 Safety and quality inspectors","men",1500,920,..,..,740,870,820,820,790,880,890
"SE12 East-Central Sweden","0 all sectors","315 Safety and quality inspectors","women",230,150,170,150,190,190,210,230,240,..,300
"SE12 East-Central Sweden","0 all sectors","321 Agronomy and forestry technicians","men",280,310,270,270,250,360,340,370,..,..,270
"SE12 East-Central Sweden","0 all sectors","321 Agronomy and forestry technicians","women",160,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","322 Health associate professionals (except nursing)","men",780,..,890,930,800,790,740,810,..,830,..
"SE12 East-Central Sweden","0 all sectors","322 Health associate professionals (except nursing)","women",4300,4100,4700,4600,4600,4800,4500,4300,4500,4500,4400
"SE12 East-Central Sweden","0 all sectors","323 Nursing associate professionals","men",950,1000,1100,1200,1200,1200,1100,1200,1200,1200,1200
"SE12 East-Central Sweden","0 all sectors","323 Nursing associate professionals","women",8700,9400,10200,10300,10700,10600,9900,10700,10500,10400,10200
"SE12 East-Central Sweden","0 all sectors","324 Life science technicians","men",190,120,..,130,..,130,120,120,130,140,140
"SE12 East-Central Sweden","0 all sectors","324 Life science technicians","women",1700,1500,1500,1500,1300,1600,1500,1500,1500,1400,1400
"SE12 East-Central Sweden","0 all sectors","331 Pre-primary education teaching associate professionals","men",790,810,810,830,820,850,880,910,890,910,980
"SE12 East-Central Sweden","0 all sectors","331 Pre-primary education teaching associate professionals","women",10200,10400,10500,10600,11000,11000,11200,12500,12300,13000,12800
"SE12 East-Central Sweden","0 all sectors","332 Other teaching associate professionals","men",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","332 Other teaching associate professionals","women",..,..,..,..,..,..,370,300,..,320,290
"SE12 East-Central Sweden","0 all sectors","341 Finance and sales associate professionals","men",10800,11600,12300,12700,13000,12900,11200,12500,11400,12400,13700
"SE12 East-Central Sweden","0 all sectors","341 Finance and sales associate professionals","women",5900,5300,5700,6000,6200,5500,6000,5800,7200,6500,7100
"SE12 East-Central Sweden","0 all sectors","342 Business services agents and trade brokers","men",680,930,760,..,..,..,..,1200,1400,1200,980
"SE12 East-Central Sweden","0 all sectors","342 Business services agents and trade brokers","women",820,1100,1000,1000,1500,1300,1400,1600,1800,1900,1900
"SE12 East-Central Sweden","0 all sectors","343 Administrative associate professionals","men",2800,..,..,1400,1500,1700,1800,2500,2200,2900,2700
"SE12 East-Central Sweden","0 all sectors","343 Administrative associate professionals","women",8600,6900,7100,6300,7500,7600,7500,8300,7900,8100,9000
"SE12 East-Central Sweden","0 all sectors","344 Customs, tax and related government associate professionals","men",340,710,460,500,410,410,470,480,430,450,450
"SE12 East-Central Sweden","0 all sectors","344 Customs, tax and related government associate professionals","women",2000,2900,2300,2300,1800,2100,2100,2100,1900,2000,2000
"SE12 East-Central Sweden","0 all sectors","345 Police officers and detectives","men",1900,1700,1700,1700,1600,1600,1700,1800,1800,1600,1600
"SE12 East-Central Sweden","0 all sectors","345 Police officers and detectives","women",370,410,540,490,510,550,600,650,700,680,720
"SE12 East-Central Sweden","0 all sectors","346 Social work associate professionals","men",2300,1700,1900,1700,1800,1700,1900,2000,..,..,..
"SE12 East-Central Sweden","0 all sectors","346 Social work associate professionals","women",3200,3000,3100,3300,3400,3300,3300,3700,4100,4200,5200
"SE12 East-Central Sweden","0 all sectors","347 Artistic, entertainment and sports associate professionals","men",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","347 Artistic, entertainment and sports associate professionals","women",..,..,..,..,..,..,750,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","348 Religious associate professionals","men",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","348 Religious associate professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","411 Office secretaries and data entry operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE12 East-Central Sweden","0 all sectors","411 Office secretaries and data entry operators","women",6500,4500,4700,5300,4400,4400,4400,3600,3600,3400,3600
"SE12 East-Central Sweden","0 all sectors","412 Numerical clerks","men",690,520,580,520,480,..,520,..,510,..,420
"SE12 East-Central Sweden","0 all sectors","412 Numerical clerks","women",8100,7100,8000,7800,7000,7000,6500,6900,7000,6400,5400
"SE12 East-Central Sweden","0 all sectors","413 Stores and transport clerks","men",7900,6600,7300,8100,7400,7700,6600,8300,8700,8200,9600
"SE12 East-Central Sweden","0 all sectors","413 Stores and transport clerks","women",2500,2000,1900,2500,2300,2700,2000,2400,2500,2000,2600
"SE12 East-Central Sweden","0 all sectors","414 Library and filing clerks","men",270,210,210,160,190,..,..,..,130,120,..
"SE12 East-Central Sweden","0 all sectors","414 Library and filing clerks","women",760,690,640,740,630,550,480,460,490,470,480
"SE12 East-Central Sweden","0 all sectors","415 Mail carriers and sorting clerks","men",2000,..,..,..,..,..,1900,1700,1700,..,1700
